"date","cloud_cover","mean_prep","pot_evap","mean_tmp","max_tmp","min_tmp","diurnal_tmp_range","vapour_pressure","wet_day_frq","PET","spei1","spei_ 3","spei_ 6","spei_ 9","spei_ 12"
1941-01-16,51.7,72.6,4.3,26,29.7,22.4,7.3,25.4,5.74,115.758617678007,-0.346925329197964,0.747908874067828,0.451253492496654,0.569305267956335,0.158790298875684
1941-02-15,47,58.5,4.6,26.5,30.4,22.7,7.7,26.3,5.09,116.603205450825,0.0156178095948198,0.0849971198020777,0.645230038188065,0.121544934330299,0.271422372792748
1941-03-16,48.8,84.9,4.6,27.1,30.9,23.3,7.6,27.5,6.21,134.877279505748,0.319438467765511,-0.13879105036302,0.758102469553336,0.199971451644708,0.594960739714501
1941-04-16,59,118.9,4.2,28,31.4,24.6,6.8,29.9,12.21,126.414232438192,0.221797347317409,0.156643101738577,0.638215256564413,0.411176071868475,0.549673540258656
1941-05-16,71,98,4,28,30.9,25.2,5.7,30.2,8.27,116.40674130237,0.262691831118934,0.302004617096778,0.186967588253104,0.652194656797671,0.215585406923861
1941-06-16,72.5,66.1,4.1,27.2,30,24.5,5.5,28.1,7.58,106.240063690303,0.494301494494927,0.336265423002611,0.00493706751583331,0.794446840070707,0.276198898526792
1941-07-16,72.5,51.7,4.3,27.7,30.7,24.7,6,27.9,6.18,116.79688857012,0.285529627460509,0.326374591506574,0.279715819983464,0.666486756223763,0.446679499022854
1941-08-16,72.5,49,4.3,27.4,30.3,24.5,5.8,27.8,3.18,117.166699787499,-0.353175762088955,-0.0593183128944445,0.173308433011695,0.109592976357637,0.588531635523542
1941-09-16,73.2,131.7,4,26.8,29.7,23.9,5.8,27.5,8.69,112.620632441844,1.16991937336154,0.60907888992695,0.609311300302389,0.292647583089676,0.903277528009167
1941-10-16,70.8,212,3.8,27.1,30.3,24,6.3,28.3,12.29,117.975886969317,0.893818287241145,1.04620709818057,1.00627573398161,0.839499629288003,1.02432971557173
1941-11-16,65.9,296.2,3.5,26.5,29.8,23.2,6.6,27.6,14.25,108.72719487264,1.08480627568132,1.44413669666349,1.32126687574567,1.2925980476283,1.050490718814
1941-12-16,59.9,114.9,3.6,25.9,29.2,22.7,6.5,26.7,10.08,106.46310619385,-0.452138999092651,0.689083667188976,0.86259129067049,0.870510034699416,0.727675577418728
1942-01-16,50.7,63.8,4.3,25.9,29.6,22.3,7.3,25.4,5.05,115.494629952401,-0.507987083582978,0.101588338718641,0.664978320839255,0.658436693671529,0.667792912149288
1942-02-15,46.3,38.9,4.6,26.5,30.4,22.7,7.7,26.4,4.31,116.603205450825,-0.512175549933726,-0.880142166536162,0.584237828376966,0.520250111348972,0.555246499979567
1942-03-16,47.5,89.8,4.6,27,30.8,23.2,7.6,27.4,5.69,134.576884673886,0.432729336745319,-0.380419179066499,0.314870677133382,0.526051134837711,0.545279636258206
1942-04-16,57.5,171.6,4.2,27.3,30.7,23.9,6.8,28.5,14.12,124.482137182587,1.26775135480523,0.638635704129138,0.377065859585127,0.795946233669357,0.813085758064439
1942-05-16,70,118.9,4,27.8,30.7,25,5.7,29.7,8.47,115.898969257431,0.659715461005163,1.23653001179768,0.0749620708788816,0.972397457951221,0.917462721421251
1942-06-16,71.3,35.9,4.2,27.4,30.2,24.7,5.5,28.3,6.36,106.711717691147,-0.705656700194954,0.867736668103166,0.201671908405684,0.618294602570044,0.781149260140699
1942-07-16,72.5,15.2,4.2,27.6,30.6,24.6,6,27.9,6.18,116.540192111724,-1.1649534734848,-0.354003854687739,0.228392329722127,0.150350525386781,0.600071935802524
1942-08-16,72.2,72.9,4.2,27.2,30.1,24.3,5.8,27.6,9.81,116.648263062776,0.380969368554196,-0.861039927452146,0.561388613821502,-0.282922796809957,0.71442479466304
1942-09-16,72.5,59,4,27.1,30,24.2,5.8,28.2,8.69,113.378170328224,-0.29623284132211,-0.639825853275534,0.243928816960709,-0.167265024217226,0.365335282967606
1942-10-16,70,179,3.8,26.8,30,23.7,6.3,27.8,11.72,117.188506188654,0.359241717746332,0.225985652562792,-0.0872744082334227,0.218543632755324,0.212699289866008
1942-11-16,63.8,147.1,3.5,26.4,29.7,23.1,6.6,27.7,13.68,108.481761024169,-0.987609181418139,-0.579728950317703,-0.989058588189033,-0.110815221971799,-0.662598258400892
1942-12-16,61.4,282.9,3.6,25.8,29.1,22.6,6.5,26.3,10.84,106.219761951122,1.41077761834411,0.607617385352631,0.29567854564818,0.590326708798078,0.316491256816722
1943-01-16,51.7,99,4.3,25.7,29.4,22.1,7.3,25,5.74,114.96665450119,0.143921875525593,0.54592708778951,0.518900102429566,0.268491791451059,0.506408564700468
1943-02-15,45.9,78,4.5,25.8,29.7,22,7.7,25.2,4.7,114.762794090834,0.520278287098624,1.20365133179815,0.530220657869138,0.228494639253155,0.701361185563725
1943-03-16,47.5,79.5,4.6,26.7,30.5,22.9,7.6,26.8,5.52,133.675700178302,0.224838093393828,0.304085652091004,0.624568010507902,0.365933557347868,0.615604323463163
1943-04-16,57.9,131.9,4.1,27.1,30.5,23.7,6.8,28.2,9.3,123.9301099667,0.5542938876,0.551230766481892,0.669515759696335,0.635000015882382,0.443236308732544
1943-05-16,70.7,136.3,3.9,26.7,29.6,23.9,5.7,27.9,8.47,113.106223010264,0.982923139662558,0.938442949509153,1.3428086412678,0.803461517461897,0.563741562649901
1943-06-16,72.8,27.9,4,26.6,29.4,23.9,5.5,27.1,6.36,104.825101687768,-0.980673972355943,0.583519892994065,0.558544905820307,0.771124475732794,0.525718727323453
1943-07-16,73.3,21.3,4.1,26.9,29.9,23.9,6,26.8,6.18,114.743316902953,-0.796640948718106,-0.0164298924416136,0.36724435324272,0.562905562554792,0.545260891229824
1943-08-16,71.1,31,4.2,26.8,29.7,23.9,5.8,27,5.94,115.611389613329,-0.926315771045044,-1.56528941951669,-0.128235594432455,0.829821026007506,0.35258063737969
1943-09-16,72.5,22,3.9,26.9,29.8,24,5.8,28.1,8.33,112.873145070638,-1.44550804116556,-1.74103229044532,-0.707756940993867,-0.371862822345876,0.166053648385894
1943-10-16,70,147.6,3.7,26.1,29.3,23,6.3,26.9,11.97,115.351284367108,-0.164106208801103,-1.23666797003025,-1.03573705890385,-0.498714033272687,0.00758353643155343
1943-11-16,65.7,180.1,3.5,25.9,29.2,22.6,6.6,26.8,13.74,107.254591781814,-0.493390127520113,-0.910332468789332,-1.63341651035653,-0.842777122818582,0.219267575011565
1943-12-16,59.5,187,3.7,25.7,29,22.5,6.5,26.2,10.21,105.976417708393,0.556125019625265,-0.0323364437837963,-0.86444843859528,-0.538600397053609,-0.394148175193916
1944-01-16,51.3,98.1,4.3,25.5,29.2,21.9,7.3,24.6,5.28,114.438679049979,0.137508432862297,0.0447305914925689,-0.588462982872488,-0.610576431555165,-0.361436698704402
1944-02-15,46.3,179,4.6,25.9,29.8,22.1,7.7,25.2,5.09,115.025709999404,1.98082040916639,1.23166510148794,0.373033105411824,-0.169634737002078,0.20845530699754
1944-03-16,47.5,129.4,4.5,26.1,29.9,22.3,7.6,26.1,6.38,131.873331187134,1.19772950549577,1.46899857735309,0.942953959878843,0.321120997810315,0.45206648557223
1944-04-16,57.5,92.9,4.1,27.1,30.5,23.7,6.8,28.4,6.82,123.9301099667,-0.322378308877075,1.6494544474357,0.963455825993513,0.353432761636969,0.277130321393668
1944-05-16,69,69.3,4,27.3,30.2,24.5,5.7,29,7.86,114.629539145082,-0.31218070760327,0.264001136438153,1.09227718650402,0.399775366707815,-0.0510910480781396
1944-06-16,71.2,74.2,4.1,27,29.8,24.3,5.5,27.9,7.58,105.768409689458,0.758595845901926,-0.210157327155774,1.23180021910943,0.765542001667151,0.175928356415904
1944-07-16,72.5,32.4,4.2,27.3,30.3,24.3,6,27.7,6.18,115.770102736536,-0.367893091861425,-0.216086562293237,1.22634746177252,0.778388733134387,0.211789334956643
1944-08-16,71.2,63.4,4.3,27.4,30.3,24.5,5.8,27.9,4.36,117.166699787499,0.0995914446518994,0.0274546998413331,0.191536277785339,1.01648975704936,0.368948081407018
1944-09-16,71.3,89,4,26.9,29.8,24,5.8,27.9,9.41,112.873145070638,0.444916363869292,-0.0401691276389849,-0.239330750366176,0.994241195427332,0.677252094759785
1944-10-16,69,176.4,3.8,26.9,30.1,23.8,6.3,28.2,12.05,117.450966448875,0.309410616570499,0.428911263995284,0.179151060751891,1.132707315653,0.835753274337464
1944-11-16,65.6,294.3,3.5,26.2,29.5,22.9,6.6,27.1,14.19,107.990893327227,1.07126220339368,0.963658096101458,0.87465686794833,0.845546021687834,1.34774110192336
1944-12-16,59.7,110.7,3.6,25.6,28.9,22.4,6.5,26.1,10.27,105.733073465664,-0.508706381921942,0.429444310582553,0.369097438160995,0.149733039570268,1.05760299081921
1945-01-16,50.5,4.7,4.3,25.3,29,21.7,7.3,24.4,5.28,113.910703598768,-1.60639093135101,-0.442942596484346,-0.106505507718564,-0.268948659736735,0.584701615601919
1945-02-15,46.3,27.1,4.6,26,29.9,22.2,7.7,25.2,4.7,115.288625907975,-0.811382888303076,-1.61499070344804,-0.350252516615703,-0.342185673163774,-0.259824566364392
1945-03-16,47.5,110.7,4.5,26.6,30.4,22.8,7.6,26.7,5.87,133.375305346441,0.865766340687223,-0.87424582107212,-0.209264486051954,-0.207994396777458,-0.359661120723447
1945-04-16,57.5,81.2,4.1,27.1,30.5,23.7,6.8,28.5,5.39,123.9301099667,-0.600798971718199,-0.329312691606359,-0.561319073406363,-0.2888290375169,-0.399709980894193
1945-05-16,70,28.4,4,27.9,30.8,25.1,5.7,30.2,7.86,116.1528552799,-1.31430670213947,-0.732167320114669,-1.5926793145629,-0.63931843281291,-0.610936534291583
1945-06-16,70.4,66.8,4.2,27.6,30.4,24.9,5.5,28.7,6.36,107.183371691992,0.486331298496256,-1.05014109936263,-1.46556612032083,-0.708434798601204,-0.665672152665174
1945-07-16,72.5,72.8,4.2,27.3,30.3,24.3,6,27.5,6.18,115.770102736536,0.8766261135619,-0.384558404944615,-0.576640374004242,-0.727582410535818,-0.446840927497289
1945-08-16,72,46.6,4.2,27.2,30.1,24.3,5.8,27.8,8.18,116.648263062776,-0.416112191584627,0.30252702094682,-0.433024832191844,-1.400490899634,-0.537274993091973
1945-09-16,71.5,18.6,4,27.1,30,24.2,5.8,28.4,8.69,113.378170328224,-1.58398223596513,-0.773152958837465,-1.34564482104762,-1.63380156455956,-0.914758911615153
1945-10-16,69,208,3.8,26.7,29.9,23.6,6.3,27.8,11.97,116.926045928433,0.847224385623727,-0.249375644332858,-0.513606750919665,-0.69119477792781,-0.809692008410324
1945-11-16,65.9,288.1,3.5,25.9,29.2,22.6,6.6,26.8,13.87,107.254591781814,1.00683986896672,0.637772110689372,0.674667393286536,0.146238517889211,-0.890780130362124
1945-12-16,60,85.2,3.6,25.3,28.6,22.1,6.5,25.6,10.34,105.003040737478,-0.930167761383882,0.442299572132544,0.074823756764073,-0.525778969650037,-1.07357551934232
1946-01-16,50.5,33.5,4.2,25,28.7,21.4,7.3,24.2,5.17,113.118740421952,-1.04340164864954,-0.448689841572013,-0.49325240341596,-0.674851013007643,-0.831640232008583
1946-02-15,46.3,48.1,4.5,25.9,29.8,22.1,7.7,25.5,4.31,115.025709999404,-0.215597560422663,-1.34789585758433,-0.471503245979569,-0.360134836047463,-0.698246990860129
1946-03-16,47.5,122.8,4.6,26.6,30.4,22.8,7.6,26.6,6.55,133.375305346441,1.07130039412358,-0.200135134328168,0.19117378342596,-0.10170856299003,-0.597686028675928
1946-04-16,57.5,103.8,4.2,27.4,30.8,24,6.8,28.8,10.98,124.75815079053,-0.085219152217296,0.367559745781961,-0.191064168872695,-0.29212678696015,-0.461278214148375
1946-05-16,70,34.3,4,28.1,31,25.3,5.7,30.6,8.27,116.66062732484,-1.18468187747813,-0.203208197829248,-1.13069711954516,-0.519662509658912,-0.408890550957645
1946-06-16,73,55.8,4,27.6,30.4,24.9,5.5,29.1,6.36,107.183371691992,0.0983120947194203,-0.838359172819943,-0.827241238014259,-0.249294870114506,-0.478008534789929
1946-07-16,72.5,29.6,4.2,27.6,30.6,24.6,6,28,6.18,116.540192111724,-0.514443842142502,-1.16144190271586,-0.520790900303291,-0.697904278008354,-0.713286650655617
1946-08-16,73.6,93.4,4.1,27.1,30,24.2,5.8,27.7,11.95,116.389044700414,0.874855888414907,0.161937293868407,-0.0986450488842414,-1.02858371167669,-0.46596506020677
1946-09-16,73,49.4,4,26.8,29.7,23.9,5.8,27.7,8.69,112.620632441844,-0.550397951220549,-0.225115063130878,-0.841807302427274,-0.844254205665549,-0.296001793856983
1946-10-16,70.8,194.3,3.7,26.5,29.7,23.4,6.3,27.4,12.13,116.401125407991,0.63295411013269,0.541770941218159,-0.338191512899635,-0.14111303929139,-0.402407453764029
1946-11-16,67.7,285.9,3.5,26.3,29.6,23,6.6,27.3,14.06,108.236327175698,0.968690256057597,0.754875440826542,0.726526161166432,0.474555459935512,-0.435891754100561
1946-12-16,61.8,301.7,3.6,25.8,29.1,22.6,6.5,26.4,10.4,106.219761951122,1.53460784536749,1.52972712480908,1.32927019010181,0.938384033139481,0.766559494904371
1947-01-16,52.5,152.5,4.3,25.8,29.5,22.2,7.3,25.1,5.62,115.230642226796,0.950351149522063,1.79041333714094,1.59265243836595,1.20392997330047,1.2730880698636
1947-02-15,47.6,70.6,4.5,25.8,29.7,22,7.7,25.2,4.7,114.762794090834,0.354637499494053,1.55520532071477,1.51406037860565,1.47549336225389,1.34793832973187
1947-03-16,48.9,133.7,4.6,26.8,30.6,23,7.6,26.9,6.73,133.976095010164,1.23058017407159,1.12962890075581,1.82022560796058,1.61401609259815,1.33255203609452
1947-04-16,58.5,122.7,4.2,27.5,30.9,24.1,6.8,29,11.33,125.034164398474,0.335891567733409,0.949293866640874,1.85621607194433,1.71842558208459,1.38835713083307
1947-05-16,69.7,107.2,3.9,27.8,30.7,25,5.7,30.1,7.86,115.898969257431,0.449806023713925,1.0651965022812,1.6693414834352,1.66138529548453,1.61137246420779
1947-06-16,70.7,118,4.1,27.2,30,24.5,5.5,28,7.58,106.240063690303,1.70641435684664,1.09114123091676,1.58865017389256,2.08857531346319,1.8048343970028
1947-07-16,73.5,44.1,4.2,27.4,30.4,24.4,6,27.6,7.87,116.026799194932,0.0602591587254505,1.0158141151197,1.3305708682681,2.03678279768979,1.84700042726353
1947-08-16,72.5,109,4.2,26.9,29.8,24,5.8,27.2,6.09,115.87060797569,1.18575847774121,1.54144776044739,1.63314271349902,1.9677570869044,1.88112873536543
1947-09-16,72.5,61,3.9,26.5,29.4,23.6,5.8,27.3,9.05,111.863094555464,-0.199968031518863,0.407354911701729,1.02714755280378,1.4655116593453,1.89960217496139
1947-10-16,70,137.7,3.7,26.3,29.5,23.2,6.3,27,11.97,115.87620488755,-0.349411907298158,0.230807257127427,0.818293360881188,1.11394050983491,1.81437254905196
1947-11-16,63.2,125.6,3.6,26.2,29.5,22.9,6.6,27.3,13.3,107.990893327227,-1.27524177333986,-1.17799800345395,-0.15246991257519,0.427007698917818,1.33402734122694
1947-12-16,60,171.5,3.6,25.5,28.8,22.3,6.5,25.9,10.08,105.489729222935,0.376386734306711,-0.662141628747918,-0.417301879561901,0.120640500032727,0.783089600897505
1948-01-16,52.3,84.5,4.3,26,29.7,22.4,7.3,25.4,5.74,115.758617678007,-0.127129705502399,-0.709483497703742,-0.431141904381937,-0.0011789329214243,0.412615765969838
1948-02-15,46.3,3.3,4.6,26.1,30,22.3,7.7,25.5,4.31,115.551541816545,-1.51684536579416,-0.436386437845463,-1.13761542297791,-0.444347453508837,0.0303747773410904
1948-03-16,47.5,33.5,4.6,26.8,30.6,23,7.6,27,5.52,133.976095010164,-0.95971836915695,-1.13072219462851,-1.25495601837809,-1.03787942038278,-0.512174994430524
1948-04-16,57.2,156.8,4.2,27.4,30.8,24,6.8,28.8,6.97,124.75815079053,1.0148927344963,-0.678323475774793,-0.93975377091343,-0.720463010617535,-0.305911437779024
1948-05-16,68.9,66.3,4,27.7,30.6,24.9,5.7,29.8,7.86,115.645083234961,-0.40369246254963,-0.255839642989278,-0.504902648162877,-1.0994479869295,-0.50446656393892
1948-06-16,71.3,39.9,4.2,27.3,30.1,24.6,5.5,28,7.58,106.475890690725,-0.519942662071908,0.108487598214383,-0.962680250815687,-1.14573548850039,-0.939754826172801
1948-07-16,72.5,9.9,4.2,27.3,30.3,24.3,6,27.4,7.02,115.770102736536,-1.38916796872431,-1.17850830379428,-1.32347898700467,-1.34441681879788,-1.10095087437572
1948-08-16,71.8,66.2,4.2,27.3,30.2,24.4,5.8,27.8,6.94,116.907481425137,0.188558845356323,-0.99597499684107,-0.795749213652608,-0.874359786836284,-1.34101449277079
1948-09-16,72.5,38.5,4,27.2,30.1,24.3,5.8,28.5,8.33,113.630682957018,-0.918096707763405,-1.15588931585903,-0.716932329593064,-1.37286003527733,-1.45815053536803
1948-10-16,68.8,186.1,3.8,26.8,30,23.7,6.3,27.9,11.8,117.188506188654,0.481483075068774,-0.028784324786215,-0.899850300629171,-1.140678309336,-1.32260125466627
1948-11-16,65,208.6,3.6,26.6,29.9,23.3,6.6,27.9,13.99,108.972628721111,-0.0966022043943603,-0.103501318225798,-0.618335211337102,-0.725082466468293,-0.910642550584385
1948-12-16,59.7,207.2,3.7,25.7,29,22.5,6.5,26.2,10.4,105.976417708393,0.775511116123599,0.559909112023474,0.0318086099974584,-0.0168821484652403,-0.729485695729398
1949-01-16,50.3,138.5,4.3,25.5,29.2,21.9,7.3,24.7,5.85,114.438679049979,0.771491595463092,0.73503967934865,0.547275413135948,-0.00944645734702233,-0.35351935848122
1949-02-15,45.8,40.8,4.5,25.6,29.5,21.8,7.7,24.8,4.31,114.236962273694,-0.393177251334178,0.718465026993817,0.387078491237213,0.0392781545670824,-0.12962213522564
1949-03-16,47.5,46.6,4.6,26.9,30.7,23.1,7.6,27.2,5.52,134.276489842025,-0.61418249007542,0.00701399934791445,0.413705937435899,-0.0215173801157581,-0.0617744199423837
1949-04-16,57.5,165,4.2,27.4,30.8,24,6.8,28.6,11.73,124.75815079053,1.15568257787314,0.0903427028326391,0.595587679864186,0.469838065641982,0.00633121246342487
1949-05-16,70,137.6,3.9,27.2,30.1,24.4,5.7,29.1,8.47,114.375653122612,0.983376909388156,0.925165585201072,0.974490808447184,0.682219268434773,0.405144207458701
1949-06-16,72.9,59.8,4,27,29.8,24.3,5.5,28,6.36,105.768409689458,0.296084135376612,1.25385000260501,0.821570043880086,0.900670428456561,0.494828061778112
1949-07-16,73.7,87.2,4.1,26.9,29.9,23.9,6,27,6.18,114.743316902953,1.18931826636123,1.2135254143306,0.897809807504167,1.02072310695098,0.833217249726161
1949-08-16,72.5,95.1,4.2,26.8,29.7,23.9,5.8,27,12,115.611389613329,0.926393136088055,1.21311317270144,1.35132202126874,1.27253987150501,0.962229259751655
1949-09-16,72.5,40,3.9,26.7,29.6,23.8,5.8,27.8,8.33,112.368119813051,-0.830352158861082,0.529387584620494,1.21635843086129,0.897374736621939,0.964481392474653
1949-10-16,70.5,141.8,3.8,27.1,30.3,24,6.3,28.4,11.88,117.975886969317,-0.31398584544231,-0.186757890902926,0.705306732587082,0.519824253520935,0.816105774492708
1949-11-16,64,152,3.5,26.2,29.5,22.9,6.6,27.3,13.99,107.990893327227,-0.911626697298752,-1.10609472139546,-0.33271418022558,0.194193011797705,0.590294421212753
1949-12-16,58.6,234.1,3.6,25.4,28.7,22.2,6.5,26,10.34,105.246384980206,1.03827660444111,0.0469485384009671,0.286811919831565,0.788414944074985,0.718732181865664
1950-01-16,50.5,34,4.2,25.2,28.9,21.6,7.3,24.4,5.51,113.646715873163,-1.04393886302005,-0.343295660008485,-0.376895827960897,0.153420972495023,0.149995097989659
1950-02-15,46.3,133.1,4.6,26.1,30,22.3,7.7,25.6,5.09,115.551541816545,1.45551598275069,0.828001576907669,-0.130903985091132,0.309545515069374,0.624522806135878
1950-03-16,47.5,59.6,4.6,27,30.8,23.2,7.6,27.4,6.38,134.576884673886,-0.281338654680616,0.00678027215947028,-0.0252235398479912,0.194679986211713,0.647365157946101
1950-04-16,58.3,74,4.1,27.3,30.7,23.9,6.8,28.6,10.7,124.482137182587,-0.784695866761599,0.252121316849351,-0.175182693740595,-0.251347900617269,0.217855709351532
1950-05-16,70,107.9,4,28.1,31,25.3,5.7,30.5,8.27,116.66062732484,0.448654492999648,-0.478470767661055,0.403177186851346,-0.343202798423787,0.0809517352099722
1950-06-16,71.3,23.1,4.1,27.2,30,24.5,5.5,28.1,6.36,106.240063690303,-1.26659334061199,-0.674204488624642,-0.546658198729013,-0.381557753457289,-0.127902187961687
1950-07-16,73.3,20.4,4.1,27.2,30.2,24.2,6,27.5,6.18,115.513406278141,-0.872207216740696,-0.634599805790178,-0.275910914666857,-0.477715275463193,-0.497129733575054
1950-08-16,71.9,69.5,4.2,26.9,29.8,24,5.8,27.1,8.62,115.87060797569,0.310099606162253,-1.02313381924237,-0.979898364767994,-0.0168961309472685,-0.63995809943945
1950-09-16,73.2,38.3,3.9,26.8,29.7,23.9,5.8,27.9,8.33,112.620632441844,-0.892218502886897,-0.90154289691704,-1.14574312922093,-0.919393790578922,-0.648610188061646
1950-10-16,68.7,124.1,3.7,26.3,29.5,23.2,6.3,27.1,11.97,115.87620488755,-0.58747865765315,-0.789231510639701,-1.141723110914,-0.758934279297659,-0.796941954641293
1950-11-16,65,147.1,3.5,26.1,29.4,22.8,6.6,27.3,13.74,107.745459478756,-0.977280542355615,-1.33732648273329,-1.72776725894308,-1.66474744279875,-0.87186383231483
1950-12-16,59.3,86.9,3.6,25.6,28.9,22.4,6.5,26.2,10.08,105.733073465664,-0.91313226769205,-1.2670006400653,-1.67615233983705,-1.73864114384758,-1.75663750411674
1951-01-16,51.6,218.2,4.2,25.4,29.1,21.8,7.3,24.6,5.62,114.174691324374,1.67225666913881,-0.067161272676559,-0.462025591345534,-0.74466868435589,-0.634989243021382
1951-02-15,47.1,112.1,4.4,25.1,29,21.3,7.7,24.1,5.09,112.922382730844,1.18802632298358,0.951006827651086,-0.160901536325372,-0.514089627458587,-0.728849714460729
1951-03-16,47.5,74.8,4.6,26.7,30.5,22.9,7.6,26.8,5.87,133.675700178302,0.115711733390101,1.46401369499018,0.0578172533386489,-0.27858536078251,-0.605311711228307
1951-04-16,57.5,142.1,4.2,27.1,30.5,23.7,6.8,28.2,7.96,123.9301099667,0.758172946284868,1.00314185538644,0.466301235033037,0.0581935689752955,-0.216373881045691
1951-05-16,69,151,4,27.6,30.5,24.8,5.7,29.6,8.27,115.391197212491,1.15905058083542,1.13034213344549,1.24001902348761,0.340183659382419,0.0490252716701976
1951-06-16,71,85.7,4,26.7,29.5,24,5.5,27.3,6.36,105.060928688191,1.08375425236058,1.40775871794979,2.04870229184113,0.683571712577149,0.364215212761337
1951-07-16,71.9,49.6,4.2,26.9,29.9,23.9,6,26.7,7.02,114.743316902953,0.284072569274484,1.22765512478078,1.50643222102155,0.919404773735795,0.492256991873114
